consID124,nationality,Italian .
consID124,url,<http://en.wikipedia.org/wiki/Tec-Mec> .
consID125,constructorId,consID125 .
consID125,constructorRef,connaught .
consID125,name,Connaught .
consID125,nationality,British .
consID125,url,<http://en.wikipedia.org/wiki/Connaught_Engineering> .
consID126,constructorId,consID126 .
consID126,constructorRef,alta .
consID126,name,Alta .
consID126,nationality,British .
consID126,url,<http://en.wikipedia.org/wiki/Alta_auto_racing_team> .
consID127,constructorId,consID127 .
consID127,constructorRef,osca .
consID127,name,OSCA .
consID127,nationality,Italian .
consID127,url,<http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili> .
consID128,constructorId,consID128 .
consID128,constructorRef,gordini .
consID128,name,Gordini .
consID128,nationality,French .
consID128,url,<http://en.wikipedia.org/wiki/Gordini> .
consID129,constructorId,consID129 .
consID129,constructorRef,stevens .
consID129,name,Stevens .
consID129,nationality,American .
consID129,url,<http://en.wikipedia.org/wiki/Stevens_(constructor)> .
consID130,constructorId,consID130 .
consID130,constructorRef,bugatti .
consID130,name,Bugatti .
consID130,nationality,French .
consID130,url,<http://en.wikipedia.org/wiki/Bugatti> .
consID131,constructorId,consID131 .
consID131,constructorRef,mercedes .
consID131,name,Mercedes .
consID131,nationality,German .
consID131,url,<http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One> .
consID132,constructorId,consID132 .
consID132,constructorRef,lancia .
consID132,name,Lancia .
consID132,nationality,Italian .
consID132,url,<http://en.wikipedia.org/wiki/Lancia_in_Formula_One> .
consID133,constructorId,consID133 .
consID133,constructorRef,hwm .
consID133,name,HWM .
consID133,nationality,British .
consID133,url,<http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors> .
consID134,constructorId,consID134 .
consID134,constructorRef,schroeder .
consID134,name,Schroeder .
consID134,nationality,American .
consID134,url,<http://en.wikipedia.org/wiki/Schroeder_(constructor)> .
consID135,constructorId,consID135 .
consID135,constructorRef,pawl .
consID135,name,Pawl .
consID135,nationality,American .
consID135,url,<http://en.wikipedia.org/wiki/Pawl_(constructor)> .
consID136,constructorId,consID136 .
consID136,constructorRef,pankratz .
consID136,name,Pankratz .
consID136,nationality,American .
consID136,url,<http://en.wikipedia.org/wiki/Pankratz> .
consID137,constructorId,consID137 .
consID137,constructorRef,arzani-volpini .
consID137,name,Arzani-Volpini .
consID137,nationality,Italian .
consID137,url,<http://en.wikipedia.org/wiki/Arzani-Volpini> .
consID138,constructorId,consID138 .
consID138,constructorRef,nichels .
consID138,name,Nichels .
consID138,nationality,American .
consID138,url,<http://en.wikipedia.org/wiki/Nichels> .
consID139,constructorId,consID139 .
consID139,constructorRef,bromme .
consID139,name,Bromme .
consID139,nationality,American .
consID139,url,<http://en.wikipedia.org/wiki/Bromme> .
consID140,constructorId,consID140 .
consID140,constructorRef,klenk .
consID140,name,Klenk .
consID140,nationality,German .
consID140,url,<http://en.wikipedia.org/wiki/Klenk> .
consID141,constructorId,consID141 .
consID141,constructorRef,simca .
consID141,name,Simca .
consID141,nationality,French .
consID141,url,<http://en.wikipedia.org/wiki/Simca> .
consID142,constructorId,consID142 .
consID142,constructorRef,turner .
consID142,name,Turner .
consID142,nationality,American .
consID142,url,<http://en.wikipedia.org/wiki/Turner_(constructor)> .
consID143,constructorId,consID143 .
consID143,constructorRef,del_roy .
consID143,name,Del Roy .
consID143,nationality,American .
consID143,url,<http://en.wikipedia.org/wiki/Del_Roy> .
consID144,constructorId,consID144 .
consID144,constructorRef,veritas .
consID144,name,Veritas .
consID144,nationality,German .
consID144,url,<http://en.wikipedia.org/wiki/Veritas_(constructor)> .
consID145,constructorId,consID145 .
consID145,constructorRef,bmw .
consID145,name,BMW .
consID145,nationality,German .
consID145,url,<http://en.wikipedia.org/wiki/BMW> .
consID146,constructorId,consID146 .
consID146,constructorRef,emw .
consID146,name,EMW .
consID146,nationality,East German .
consID146,url,<http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk> .
consID147,constructorId,consID147 .
consID147,constructorRef,afm .
consID147,name,AFM .
consID147,nationality,German .
consID147,url,<http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau> .
consID148,constructorId,consID148 .
consID148,constructorRef,frazer_nash .
consID148,name,Frazer Nash .
consID148,nationality,British .
consID148,url,<http://en.wikipedia.org/wiki/Frazer_Nash> .
consID149,constructorId,consID149 .
consID149,constructorRef,sherman .
consID149,name,Sherman .
consID149,nationality,American .
consID149,url,<http://en.wikipedia.org/wiki/Sherman_(constructor)> .
consID150,constructorId,consID150 .
consID150,constructorRef,deidt .
consID150,name,Deidt .
consID150,nationality,American .
consID150,url,<http://en.wikipedia.org/wiki/Deidt> .
consID151,constructorId,consID151 .
consID151,constructorRef,era .
consID151,name,ERA .
consID151,nationality,British .
consID151,url,<http://en.wikipedia.org/wiki/English_Racing_Automobiles> .
consID152,constructorId,consID152 .
consID152,constructorRef,butterworth .
consID152,name,Aston Butterworth .
consID152,nationality,British .
consID152,url,<http://en.wikipedia.org/wiki/Aston_Butterworth> .
consID153,constructorId,consID153 .
consID153,constructorRef,cisitalia .
consID153,name,Cisitalia .
consID153,nationality,Italian .
consID153,url,<http://en.wikipedia.org/wiki/Cisitalia> .
consID154,constructorId,consID154 .
consID154,constructorRef,lago .
consID154,name,Talbot-Lago .
consID154,nationality,French .
consID154,url,<http://en.wikipedia.org/wiki/Talbot-Lago> .
consID155,constructorId,consID155 .
consID155,constructorRef,hall .
consID155,name,Hall .
consID155,nationality,American .
consID155,url,<http://en.wikipedia.org/wiki/Hall_(constructor)> .
consID156,constructorId,consID156 .
consID156,constructorRef,marchese .
consID156,name,Marchese .
consID156,nationality,American .
consID156,url,<http://en.wikipedia.org/wiki/Marchese_(constructor)> .
consID157,constructorId,consID157 .
consID157,constructorRef,langley .
consID157,name,Langley .
consID157,nationality,American .
consID157,url,<http://en.wikipedia.org/wiki/Langley_(constructor)> .
consID158,constructorId,consID158 .
consID158,constructorRef,rae .
consID158,name,Rae .
consID158,nationality,American .
consID158,url,<http://en.wikipedia.org/wiki/Rae_(motorsport)> .
consID159,constructorId,consID159 .
consID159,constructorRef,olson .
