resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
resultIDresultID199,raceIDraceID27,driverIDdriverID4,consIDconsID4,5,5,11,11,11,0,67,38.6,5519474,17,13,01:17.1,213.53,1
resultIDresultID200,raceIDraceID27,driverIDdriverID7,consIDconsID5,14,15,12,12,12,0,67,39.111,5519985,63,10,01:17.0,213.935,1
resultIDresultID201,raceIDraceID27,driverIDdriverID14,consIDconsID9,9,10,13,13,13,0,67,54.971,5535845,18,11,01:17.0,213.866,1
resultIDresultID202,raceIDraceID27,driverIDdriverID6,consIDconsID3,8,16,14,14,14,0,67,+1:00.003,5540877,23,17,01:17.7,211.947,1
resultIDresultID203,raceIDraceID27,driverIDdriverID16,consIDconsID10,20,19,15,15,15,0,67,+1:09.488,5550362,66,18,01:17.9,211.408,1
resultIDresultID204,raceIDraceID27,driverIDdriverID21,consIDconsID10,21,20,16,16,16,0,67,+1:24.093,5564967,67,20,01:18.2,210.546,1
resultIDresultID205,raceIDraceID27,driverIDdriverID18,consIDconsID11,16,14,17,17,17,0,66,,,56,16,01:17.6,212.097,11
resultIDresultID206,raceIDraceID27,driverIDdriverID22,consIDconsID11,17,18,,R,18,0,50,,,30,19,01:18.0,211.145,4
resultIDresultID207,raceIDraceID27,driverIDdriverID17,consIDconsID9,10,8,,R,19,0,40,,,20,14,01:17.2,213.278,5
resultIDresultID208,raceIDraceID27,driverIDdriverID10,consIDconsID7,12,11,,R,20,0,35,,,24,7,01:16.7,214.652,22
resultIDresultID209,raceIDraceID28,driverIDdriverID5,consIDconsID1,23,2,1,1,1,10,70,37:27.1,5847067,19,7,01:21.8,192.917,1
resultIDresultID210,raceIDraceID28,driverIDdriverID10,consIDconsID7,12,5,2,2,2,8,70,11.061,5858128,42,6,01:21.7,193.111,1
resultIDresultID211,raceIDraceID28,driverIDdriverID8,consIDconsID6,1,6,3,3,3,6,70,16.856,5863923,61,1,01:21.2,194.243,1
resultIDresultID212,raceIDraceID28,driverIDdriverID4,consIDconsID4,5,7,4,4,4,5,70,21.614,5868681,47,8,01:21.8,192.823,1
resultIDresultID213,raceIDraceID28,driverIDdriverID1,consIDconsID1,22,1,5,5,5,4,70,23.048,5870115,15,3,01:21.5,193.533,1
resultIDresultID214,raceIDraceID28,driverIDdriverID12,consIDconsID4,6,10,6,6,6,3,70,32.298,5879365,64,4,01:21.5,193.428,1
resultIDresultID215,raceIDraceID28,driverIDdriverID15,consIDconsID7,11,9,7,7,7,2,70,36.449,5883516,65,5,01:21.6,193.189,1
resultIDresultID216,raceIDraceID28,driverIDdriverID9,consIDconsID2,4,4,8,8,8,1,70,48.321,5895388,70,9,01:21.9,192.475,1
resultIDresultID217,raceIDraceID28,driverIDdriverID17,consIDconsID9,10,8,9,9,9,0,70,58.834,5905901,67,10,01:22.1,192.043,1
resultIDresultID218,raceIDraceID28,driverIDdriverID2,consIDconsID2,3,15,10,10,10,0,70,+1:07.709,5914776,67,11,01:22.2,191.908,1
resultIDresultID219,raceIDraceID28,driverIDdriverID14,consIDconsID9,9,13,11,11,11,0,70,+1:10.407,5917474,67,16,01:22.7,190.634,1
resultIDresultID220,raceIDraceID28,driverIDdriverID18,consIDconsID11,16,12,12,12,12,0,69,,,63,13,01:22.4,191.409,11
resultIDresultID221,raceIDraceID28,driverIDdriverID6,consIDconsID3,8,16,13,13,13,0,69,,,67,18,01:23.3,189.319,11
resultIDresultID222,raceIDraceID28,driverIDdriverID3,consIDconsID3,7,14,14,14,14,0,69,,,57,12,01:22.4,191.409,11
resultIDresultID223,raceIDraceID28,driverIDdriverID21,consIDconsID10,21,18,15,15,15,0,69,,,68,15,01:22.6,190.844,11
resultIDresultID224,raceIDraceID28,driverIDdriverID22,consIDconsID11,17,17,16,16,16,0,68,,,65,14,01:22.4,191.319,12
resultIDresultID225,raceIDraceID28,driverIDdriverID13,consIDconsID6,2,3,17,17,17,0,67,,,16,2,01:21.4,193.861,5
resultIDresultID226,raceIDraceID28,driverIDdriverID7,consIDconsID5,14,19,18,18,18,0,67,,,29,17,01:23.2,189.516,13
resultIDresultID227,raceIDraceID28,driverIDdriverID16,consIDconsID10,20,20,,R,19,0,62,,,29,19,01:23.7,188.542,23
resultIDresultID228,raceIDraceID28,driverIDdriverID20,consIDconsID5,15,11,,R,20,0,22,,,17,20,01:24.2,187.262,25
resultIDresultID229,raceIDraceID29,driverIDdriverID13,consIDconsID6,2,1,1,1,1,10,57,35:32.3,5732339,36,1,01:38.7,197.637,1
resultIDresultID230,raceIDraceID29,driverIDdriverID1,consIDconsID1,22,2,2,2,2,8,57,5.611,5737950,16,2,01:38.9,197.285,1
resultIDresultID231,raceIDraceID29,driverIDdriverID9,consIDconsID2,4,3,3,3,3,6,57,37.353,5769692,38,4,01:39.3,196.399,1
resultIDresultID232,raceIDraceID29,driverIDdriverID5,consIDconsID1,23,5,4,4,4,5,57,39.703,5772042,19,3,01:39.1,196.831,1
resultIDresultID233,raceIDraceID29,driverIDdriverID15,consIDconsID7,11,7,5,5,5,4,57,50.684,5783023,37,12,01:39.7,195.755,1
resultIDresultID234,raceIDraceID29,driverIDdriverID20,consIDconsID5,15,6,6,6,6,3,57,52.625,5784964,36,6,01:39.5,196.093,1
resultIDresultID235,raceIDraceID29,driverIDdriverID10,consIDconsID7,12,13,7,7,7,2,57,+1:07.990,5800329,54,8,01:39.5,195.995,1
resultIDresultID236,raceIDraceID29,driverIDdriverID3,consIDconsID3,7,9,8,8,8,1,57,+1:11.457,5803796,35,10,01:39.6,195.912,1
resultIDresultID237,raceIDraceID29,driverIDdriverID2,consIDconsID2,3,8,9,9,9,0,57,+1:22.177,5814516,57,7,01:39.5,196.013,1
resultIDresultID238,raceIDraceID29,driverIDdriverID7,consIDconsID5,14,10,10,10,10,0,57,+1:29.794,5822133,35,11,01:39.6,195.79,1
resultIDresultID239,raceIDraceID29,driverIDdriverID12,consIDconsID4,6,15,11,11,11,0,57,+1:32.717,5825056,29,9,01:39.5,195.977,1
resultIDresultID240,raceIDraceID29,driverIDdriverID17,consIDconsID9,10,14,12,12,12,0,56,,,27,14,01:40.3,194.57,11
resultIDresultID241,raceIDraceID29,driverIDdriverID18,consIDconsID11,16,16,13,13,13,0,56,,,21,18,01:40.8,193.606,11
resultIDresultID242,raceIDraceID29,driverIDdriverID21,consIDconsID10,21,18,14,14,14,0,56,,,54,15,01:40.4,194.397,11
resultIDresultID243,raceIDraceID29,driverIDdriverID6,consIDconsID3,8,11,15,15,15,0,56,,,56,13,01:39.8,195.469,11
resultIDresultID244,raceIDraceID29,driverIDdriverID22,consIDconsID11,17,19,16,16,16,0,56,,,56,16,01:40.6,193.933,11
resultIDresultID245,raceIDraceID29,driverIDdriverID14,consIDconsID9,9,17,17,17,17,0,56,,,13,19,01:41.0,193.194,11
resultIDresultID246,raceIDraceID29,driverIDdriverID8,consIDconsID6,1,4,,R,18,0,45,,,34,5,01:39.4,196.214,5
resultIDresultID247,raceIDraceID29,driverIDdriverID16,consIDconsID10,20,20,,R,19,0,41,,,28,17,01:40.7,193.802,3
resultIDresultID248,raceIDraceID29,driverIDdriverID4,consIDconsID4,5,12,,R,20,0,0,,,,,,,4
resultIDresultID249,raceIDraceID30,driverIDdriverID13,consIDconsID6,2,2,1,1,1,10,44,22:59.4,4979394,26,3,01:48.2,232.987,1
resultIDresultID250,raceIDraceID30,driverIDdriverID2,consIDconsID2,3,5,2,2,2,8,44,9.383,4988777,36,7,01:49.1,231.182,1
resultIDresultID251,raceIDraceID30,driverIDdriverID1,consIDconsID1,22,1,3,3,3,6,44,10.539,4989933,20,2,01:48.1,233.175,1
resultIDresultID252,raceIDraceID30,driverIDdriverID4,consIDconsID4,5,6,4,4,4,5,44,14.478,4993872,25,9,01:49.2,230.82,1
resultIDresultID253,raceIDraceID30,driverIDdriverID20,consIDconsID5,15,10,5,5,5,4,44,14.576,4993970,16,8,01:49.1,231.142,1
resultIDresultID254,raceIDraceID30,driverIDdriverID9,consIDconsID2,4,8,6,6,6,3,44,15.037,4994431,36,5,01:49.0,231.399,1
resultIDresultID255,raceIDraceID30,driverIDdriverID7,consIDconsID5,14,9,7,7,7,2,44,16.735,4996129,31,6,01:49.0,231.32,1
resultIDresultID256,raceIDraceID30,driverIDdriverID17,consIDconsID9,10,7,8,8,8,1,44,42.776,5022170,34,10,01:49.5,230.236,1
resultIDresultID257,raceIDraceID30,driverIDdriverID10,consIDconsID7,12,13,9,9,9,0,44,+1:07.045,5046439,37,12,01:50.3,228.691,1
resultIDresultID258,raceIDraceID30,driverIDdriverID5,consIDconsID1,23,3,10,10,10,0,43,,,35,4,01:48.2,232.985,6
resultIDresultID259,raceIDraceID30,driverIDdriverID14,consIDconsID9,9,14,11,11,11,0,43,,,19,11,01:50.2,228.853,11
resultIDresultID260,raceIDraceID30,driverIDdriverID3,consIDconsID3,7,15,12,12,12,0,43,,,32,15,01:50.7,227.862,11
resultIDresultID261,raceIDraceID30,driverIDdriverID16,consIDconsID10,20,18,13,13,13,0,43,,,27,13,01:50.5,228.211,11
resultIDresultID262,raceIDraceID30,driverIDdriverID6,consIDconsID3,8,19,14,14,14,0,43,,,35,17,01:51.0,227.218,11
resultIDresultID263,raceIDraceID30,driverIDdriverID18,consIDconsID11,16,17,15,15,15,0,43,,,19,16,01:50.7,227.832,11
resultIDresultID264,raceIDraceID30,driverIDdriverID15,consIDconsID7,11,11,16,16,16,0,43,,,32,14,01:50.5,228.095,11
resultIDresultID265,raceIDraceID30,driverIDdriverID21,consIDconsID10,21,20,17,17,17,0,43,,,17,19,01:51.7,225.731,11
resultIDresultID266,raceIDraceID30,driverIDdriverID8,consIDconsID6,1,4,18,18,18,0,42,,,24,1,01:47.9,233.618,20
resultIDresultID267,raceIDraceID30,driverIDdriverID22,consIDconsID11,17,16,,R,19,0,19,,,10,20,01:52.1,224.983,6
resultIDresultID268,raceIDraceID30,driverIDdriverID12,consIDconsID4,6,12,,R,20,0,13,,,12,18,01:51.1,226.915,20
resultIDresultID269,raceIDraceID31,driverIDdriverID20,consIDconsID5,15,1,1,1,1,10,53,26:47.5,5207494,53,14,01:30.5,230.414,1
resultIDresultID270,raceIDraceID31,driverIDdriverID5,consIDconsID1,23,2,2,2,2,8,53,12.512,5220006,53,13,01:30.3,230.95,1
resultIDresultID271,raceIDraceID31,driverIDdriverID9,consIDconsID2,4,11,3,3,3,6,53,20.471,5227965,52,12,01:30.3,230.955,1
resultIDresultID272,raceIDraceID31,driverIDdriverID4,consIDconsID4,5,8,4,4,4,5,53,23.903,5231397,51,9,01:30.0,231.82,1
resultIDresultID273,raceIDraceID31,driverIDdriverID2,consIDconsID2,3,10,5,5,5,4,53,27.748,5235242,53,6,01:29.8,232.217,1
resultIDresultID274,raceIDraceID31,driverIDdriverID13,consIDconsID6,2,6,6,6,6,3,53,28.816,5236310,52,4,01:29.7,232.505,1
resultIDresultID275,raceIDraceID31,driverIDdriverID1,consIDconsID1,22,15,7,7,7,2,53,29.912,5237406,52,5,01:29.7,232.44,1
resultIDresultID276,raceIDraceID31,driverIDdriverID17,consIDconsID9,10,3,8,8,8,1,53,32.048,5239542,52,3,01:29.7,232.544,1
resultIDresultID277,raceIDraceID31,driverIDdriverID8,consIDconsID6,1,14,9,9,9,0,53,39.468,5246962,53,1,01:28.0,236.859,1
resultIDresultID278,raceIDraceID31,driverIDdriverID12,consIDconsID4,6,17,10,10,10,0,53,54.445,5261939,53,16,01:30.9,229.38,1
resultIDresultID279,raceIDraceID31,driverIDdriverID10,consIDconsID7,12,9,11,11,11,0,53,58.888,5266382,53,8,01:29.9,231.853,1
resultIDresultID280,raceIDraceID31,driverIDdriverID6,consIDconsID3,8,18,12,12,12,0,53,+1:02.015,5269509,53,11,01:30.2,231.167,1
resultIDresultID281,raceIDraceID31,driverIDdriverID15,consIDconsID7,11,7,13,13,13,0,53,+1:05.954,5273448,52,15,01:30.9,229.544,1
resultIDresultID282,raceIDraceID31,driverIDdriverID3,consIDconsID3,7,5,14,14,14,0,53,+1:08.635,5276129,53,10,01:30.0,231.671,1
resultIDresultID283,raceIDraceID31,driverIDdriverID18,consIDconsID11,16,19,15,15,15,0,53,+1:13.370,5280864,52,7,01:29.8,232.166,1
resultIDresultID284,raceIDraceID31,driverIDdriverID14,consIDconsID9,9,13,16,16,16,0,52,,,49,17,01:32.5,225.557,11
resultIDresultID285,raceIDraceID31,driverIDdriverID22,consIDconsID11,17,16,17,17,17,0,52,,,42,19,01:33.9,222.053,11
resultIDresultID286,raceIDraceID31,driverIDdriverID7,consIDconsID5,14,4,18,18,18,0,52,,,52,2,01:29.3,233.646,11
resultIDresultID287,raceIDraceID31,driverIDdriverID16,consIDconsID10,20,20,19,19,19,0,51,,,51,18,01:33.5,223.146,12
resultIDresultID288,raceIDraceID31,driverIDdriverID21,consIDconsID10,21,12,,R,20,0,11,,,6,20,01:37.3,214.326,3
resultIDresultID289,raceIDraceID32,driverIDdriverID4,consIDconsID4,5,15,1,1,1,10,61,57:16.3,7036304,55,3,01:45.8,172.464,1
resultIDresultID290,raceIDraceID32,driverIDdriverID3,consIDconsID3,7,8,2,2,2,8,61,2.957,7039261,39,5,01:46.5,171.352,1
resultIDresultID291,raceIDraceID32,driverIDdriverID1,consIDconsID1,22,2,3,3,3,6,61,5.917,7042221,14,4,01:46.1,171.969,1
resultIDresultID292,raceIDraceID32,driverIDdriverID10,consIDconsID7,12,7,4,4,4,5,61,8.155,7044459,50,8,01:47.0,170.408,1
resultIDresultID293,raceIDraceID32,driverIDdriverID20,consIDconsID5,15,6,5,5,5,4,61,10.268,7046572,13,9,01:47.3,170.047,1
resultIDresultID294,raceIDraceID32,driverIDdriverID2,consIDconsID2,3,9,6,6,6,3,61,11.101,7047405,14,11,01:47.3,169.992,1
resultIDresultID295,raceIDraceID32,driverIDdriverID14,consIDconsID9,9,14,7,7,7,2,61,16.387,7052691,41,13,01:47.6,169.587,1
resultIDresultID296,raceIDraceID32,driverIDdriverID6,consIDconsID3,8,10,8,8,8,1,61,18.489,7054793,13,10,01:47.3,170.022,1
resultIDresultID297,raceIDraceID32,driverIDdriverID18,consIDconsID11,16,12,9,9,9,0,61,19.885,7056189,61,15,01:48.1,168.7,1
resultIDresultID298,raceIDraceID32,driverIDdriverID5,consIDconsID1,23,5,10,10,10,0,61,26.902,7063206,14,12,01:47.3,169.943,1
resultIDresultID299,raceIDraceID32,driverIDdriverID9,consIDconsID2,4,4,11,11,11,0,61,27.975,7064279,14,6,01:46.9,170.639,1
resultIDresultID300,raceIDraceID32,driverIDdriverID7,consIDconsID5,14,17,12,12,12,0,61,29.432,7065736,29,14,01:47.8,169.181,1
resultIDresultID301,raceIDraceID32,driverIDdriverID13,consIDconsID6,2,1,13,13,13,0,61,35.17,7071474,13,2,01:45.8,172.482,1
resultIDresultID302,raceIDraceID32,driverIDdriverID21,consIDconsID10,21,20,14,14,14,0,61,43.571,7079875,28,16,01:49.1,167.195,1
resultIDresultID303,raceIDraceID32,driverIDdriverID8,consIDconsID6,1,3,15,15,15,0,57,,,14,1,01:45.6,172.74,3
resultIDresultID304,raceIDraceID32,driverIDdriverID15,consIDconsID7,11,11,,R,16,0,50,,,32,7,01:47.0,170.523,9
resultIDresultID305,raceIDraceID32,driverIDdriverID16,consIDconsID10,20,19,,R,17,0,49,,,38,18,01:49.3,166.936,3
resultIDresultID306,raceIDraceID32,driverIDdriverID17,consIDconsID9,10,13,,R,18,0,29,,,13,17,01:49.2,167.069,7
resultIDresultID307,raceIDraceID32,driverIDdriverID22,consIDconsID11,17,18,,R,19,0,14,,,13,19,01:50.3,165.348,26
resultIDresultID308,raceIDraceID32,driverIDdriverID12,consIDconsID4,6,16,,R,20,0,13,,,13,20,01:50.4,165.154,3
resultIDresultID309,raceIDraceID33,driverIDdriverID4,consIDconsID4,5,4,1,1,1,10,67,30:21.9,5421892,41,3,01:19.1,207.668,1
resultIDresultID310,raceIDraceID33,driverIDdriverID9,consIDconsID2,4,6,2,2,2,8,67,5.283,5427175,16,7,01:19.3,207.168,1
resultIDresultID311,raceIDraceID33,driverIDdriverID8,consIDconsID6,1,2,3,3,3,6,67,6.4,5428292,66,2,01:19.0,207.947,1
resultIDresultID312,raceIDraceID33,driverIDdriverID12,consIDconsID4,6,12,4,4,4,5,67,20.57,5442462,54,4,01:19.2,207.411,1
resultIDresultID313,raceIDraceID33,driverIDdriverID15,consIDconsID7,11,7,5,5,5,4,67,23.767,5445659,18,9,01:19.5,206.564,1
resultIDresultID314,raceIDraceID33,driverIDdriverID20,consIDconsID5,15,9,6,6,6,3,67,39.207,5461099,21,12,01:19.6,206.322,1
resultIDresultID315,raceIDraceID33,driverIDdriverID13,consIDconsID6,2,5,7,7,7,2,67,46.158,5468050,55,1,01:18.4,209.456,1
resultIDresultID316,raceIDraceID33,driverIDdriverID17,consIDconsID9,10,13,8,8,8,1,67,50.811,5472703,30,13,01:19.8,205.798,1
resultIDresultID317,raceIDraceID33,driverIDdriverID2,consIDconsID2,3,16,9,9,9,0,67,54.12,5476012,67,8,01:19.5,206.727,1
resultIDresultID318,raceIDraceID33,driverIDdriverID7,consIDconsID5,14,10,10,10,10,0,67,59.085,5480977,49,6,01:19.3,207.246,1
resultIDresultID319,raceIDraceID33,driverIDdriverID3,consIDconsID3,7,15,11,11,11,0,67,+1:02.096,5483988,66,10,01:19.5,206.545,1
resultIDresultID320,raceIDraceID33,driverIDdriverID1,consIDconsID1,22,1,12,12,12,0,67,+1:18.900,5500792,65,11,01:19.6,206.47,1
resultIDresultID321,raceIDraceID33,driverIDdriverID22,consIDconsID11,17,17,13,13,13,0,66,,,66,16,01:20.6,203.869,11
resultIDresultID322,raceIDraceID33,driverIDdriverID18,consIDconsID11,16,18,14,14,14,0,66,,,66,17,01:20.8,203.178,11
resultIDresultID323,raceIDraceID33,driverIDdriverID6,consIDconsID3,8,14,15,15,15,0,66,,,32,15,01:20.4,204.404,11
resultIDresultID324,raceIDraceID33,driverIDdriverID21,consIDconsID10,21,20,,R,16,0,21,,,20,19,01:21.6,201.365,6
resultIDresultID325,raceIDraceID33,driverIDdriverID5,consIDconsID1,23,3,,R,17,0,16,,,12,5,01:19.3,207.257,5
resultIDresultID326,raceIDraceID33,driverIDdriverID16,consIDconsID10,20,19,,R,18,0,8,,,6,18,01:21.2,202.327,27
resultIDresultID327,raceIDraceID33,driverIDdriverID10,consIDconsID7,12,8,,R,19,0,6,,,4,14,01:20.3,204.685,28
resultIDresultID328,raceIDraceID33,driverIDdriverID14,consIDconsID9,9,11,,R,20,0,0,,,,,,,4
resultIDresultID329,raceIDraceID34,driverIDdriverID1,consIDconsID1,22,1,1,1,1,10,56,31:57.4,5517403,13,1,01:36.3,203.722,1
resultIDresultID330,raceIDraceID34,driverIDdriverID13,consIDconsID6,2,3,2,2,2,8,56,14.925,5532328,36,4,01:36.6,203.161,1
resultIDresultID331,raceIDraceID34,driverIDdriverID8,consIDconsID6,1,2,3,3,3,6,56,16.445,5533848,14,2,01:36.5,203.389,1
resultIDresultID332,raceIDraceID34,driverIDdriverID4,consIDconsID4,5,4,4,4,4,5,56,18.37,5535773,56,5,01:36.7,203.018,1
resultIDresultID333,raceIDraceID34,driverIDdriverID2,consIDconsID2,3,9,5,5,5,4,56,28.923,5546326,56,3,01:36.5,203.357,1
resultIDresultID334,raceIDraceID34,driverIDdriverID9,consIDconsID2,4,11,6,6,6,3,56,33.219,5550622,56,7,01:36.9,202.61,1
resultIDresultID335,raceIDraceID34,driverIDdriverID10,consIDconsID7,12,12,7,7,7,2,56,41.722,5559125,56,6,01:36.7,202.876,1
resultIDresultID336,raceIDraceID34,driverIDdriverID12,consIDconsID4,6,10,8,8,8,1,56,56.645,5574048,56,8,01:37.0,202.313,1
resultIDresultID337,raceIDraceID34,driverIDdriverID20,consIDconsID5,15,6,9,9,9,0,56,+1:04.339,5581742,55,9,01:37.2,201.863,1
resultIDresultID338,raceIDraceID34,driverIDdriverID14,consIDconsID9,9,15,10,10,10,0,56,+1:14.842,5592245,27,14,01:37.8,200.746,1
resultIDresultID339,raceIDraceID34,driverIDdriverID22,consIDconsID11,17,13,11,11,11,0,56,+1:25.061,5602464,56,16,01:37.8,200.558,1
resultIDresultID340,raceIDraceID34,driverIDdriverID6,consIDconsID3,8,17,12,12,12,0,56,+1:30.847,5608250,54,17,01:38.0,200.202,1
resultIDresultID341,raceIDraceID34,driverIDdriverID7,consIDconsID5,14,8,13,13,13,0,56,+1:31.457,5608860,36,12,01:37.5,201.366,1
resultIDresultID342,raceIDraceID34,driverIDdriverID17,consIDconsID9,10,16,14,14,14,0,56,+1:32.422,5609825,10,13,01:37.7,200.896,1
resultIDresultID343,raceIDraceID34,driverIDdriverID3,consIDconsID3,7,14,15,15,15,0,55,,,38,10,01:37.2,201.793,11
resultIDresultID344,raceIDraceID34,driverIDdriverID18,consIDconsID11,16,18,16,16,16,0,55,,,54,15,01:37.8,200.705,11
resultIDresultID345,raceIDraceID34,driverIDdriverID21,consIDconsID10,21,20,17,17,17,0,55,,,54,18,01:38.4,199.483,11
resultIDresultID346,raceIDraceID34,driverIDdriverID5,consIDconsID1,23,5,,R,18,0,49,,,32,11,01:37.3,201.677,9
resultIDresultID347,raceIDraceID34,driverIDdriverID16,consIDconsID10,20,19,,R,19,0,13,,,13,19,01:39.7,196.86,5
resultIDresultID348,raceIDraceID34,driverIDdriverID15,consIDconsID7,11,7,,R,20,0,2,,,2,20,02:39.6,122.945,4
resultIDresultID349,raceIDraceID35,driverIDdriverID13,consIDconsID6,2,1,1,1,1,10,71,34:11.4,5651435,36,1,01:13.7,210.377,1
resultIDresultID350,raceIDraceID35,driverIDdriverID4,consIDconsID4,5,6,2,2,2,8,71,13.298,5664733,39,8,01:14.2,208.98,1
resultIDresultID351,raceIDraceID35,driverIDdriverID8,consIDconsID6,1,3,3,3,3,6,71,16.235,5667670,59,3,01:14.1,209.296,1
resultIDresultID352,raceIDraceID35,driverIDdriverID20,consIDconsID5,15,7,4,4,4,5,71,38.011,5689446,25,7,01:14.2,209.022,1
resultIDresultID353,raceIDraceID35,driverIDdriverID1,consIDconsID1,22,4,5,5,5,4,71,38.907,5690342,31,4,01:14.2,209.177,1
resultIDresultID354,raceIDraceID35,driverIDdriverID10,consIDconsID7,12,10,6,6,6,3,71,44.368,5695803,32,2,01:14.1,209.465,1
resultIDresultID355,raceIDraceID35,driverIDdriverID5,consIDconsID1,23,5,7,7,7,2,71,55.074,5706509,36,6,01:14.2,209.042,1
resultIDresultID356,raceIDraceID35,driverIDdriverID15,consIDconsID7,11,2,8,8,8,1,71,+1:08.433,5719868,40,5,01:14.2,209.155,1
resultIDresultID357,raceIDraceID35,driverIDdriverID17,consIDconsID9,10,12,9,9,9,0,71,+1:19.666,5731101,40,14,01:15.0,206.741,1
resultIDresultID358,raceIDraceID35,driverIDdriverID2,consIDconsID2,3,8,10,10,10,0,70,,,41,10,01:14.7,207.796,11
resultIDresultID359,raceIDraceID35,driverIDdriverID9,consIDconsID2,4,13,11,11,11,0,70,,,61,9,01:14.4,208.57,11
resultIDresultID360,raceIDraceID35,driverIDdriverID3,consIDconsID3,7,18,12,12,12,0,70,,,35,12,01:14.9,207.014,11
resultIDresultID361,raceIDraceID35,driverIDdriverID18,consIDconsID11,16,17,13,13,13,0,70,,,59,11,01:14.8,207.498,11
resultIDresultID362,raceIDraceID35,driverIDdriverID7,consIDconsID5,14,9,14,14,14,0,70,,,57,13,01:15.0,206.967,11
resultIDresultID363,raceIDraceID35,driverIDdriverID22,consIDconsID11,17,15,15,15,15,0,70,,,35,16,01:15.4,205.696,11
resultIDresultID364,raceIDraceID35,driverIDdriverID16,consIDconsID10,20,20,16,16,16,0,69,,,60,17,01:15.8,204.721,12
resultIDresultID365,raceIDraceID35,driverIDdriverID6,consIDconsID3,8,16,17,17,17,0,69,,,50,18,01:15.9,204.473,12
resultIDresultID366,raceIDraceID35,driverIDdriverID21,consIDconsID10,21,19,18,18,18,0,69,,,36,15,01:15.2,206.249,12
resultIDresultID367,raceIDraceID35,driverIDdriverID12,consIDconsID4,6,11,,R,19,0,0,,,,,,,3
resultIDresultID368,raceIDraceID35,driverIDdriverID14,consIDconsID9,9,14,,R,20,0,0,,,,,,,4
resultIDresultID369,raceIDraceID36,driverIDdriverID8,consIDconsID6,6,1,1,1,1,10,58,25:28.8,5128770,41,1,01:25.2,223.978,1
resultIDresultID370,raceIDraceID36,driverIDdriverID4,consIDconsID1,1,2,2,2,2,8,58,7.242,5136012,20,2,01:26.3,221.178,1
resultIDresultID371,raceIDraceID36,driverIDdriverID1,consIDconsID1,2,4,3,3,3,6,58,18.595,5147365,20,3,01:26.4,221.083,1
resultIDresultID372,raceIDraceID36,driverIDdriverID2,consIDconsID2,9,3,4,4,4,5,58,38.763,5167533,37,6,01:26.7,220.137,1
resultIDresultID373,raceIDraceID36,driverIDdriverID21,consIDconsID4,3,6,5,5,5,4,58,+1:06.469,5195239,18,7,01:26.9,219.707,1
resultIDresultID374,raceIDraceID36,driverIDdriverID13,consIDconsID6,5,22,6,6,6,3,58,+1:06.805,5195575,28,8,01:27.0,219.323,1
resultIDresultID375,raceIDraceID36,driverIDdriverID3,consIDconsID3,16,12,7,7,7,2,57,,,40,5,01:26.7,220.14,11
resultIDresultID376,raceIDraceID36,driverIDdriverID23,consIDconsID7,11,9,8,8,8,1,57,,,42,12,01:27.8,217.444,11
resultIDresultID377,raceIDraceID36,driverIDdriverID15,consIDconsID7,12,8,9,9,9,0,57,,,45,13,01:28.0,216.857,11
resultIDresultID378,raceIDraceID36,driverIDdriverID5,consIDconsID4,4,13,10,10,10,0,57,,,44,10,01:27.6,217.951,11
resultIDresultID379,raceIDraceID36,driverIDdriverID22,consIDconsID11,8,16,11,11,11,0,57,,,17,14,01:28.1,216.699,11
resultIDresultID380,raceIDraceID36,driverIDdriverID11,consIDconsID8,22,10,12,12,12,0,57,,,20,18,01:28.5,215.746,11
resultIDresultID381,raceIDraceID36,driverIDdriverID17,consIDconsID9,15,7,13,13,13,0,57,,,21,9,01:27.5,218.178,11
resultIDresultID382,raceIDraceID36,driverIDdriverID24,consIDconsID5,18,19,14,14,14,0,57,,,44,15,01:28.3,216.247,11
resultIDresultID383,raceIDraceID36,driverIDdriverID18,consIDconsID11,7,14,15,15,15,0,57,,,42,17,01:28.4,215.991,11
resultIDresultID384,raceIDraceID36,driverIDdriverID19,consIDconsID8,23,11,16,16,16,0,56,,,41,19,01:28.5,215.742,12
resultIDresultID385,raceIDraceID36,driverIDdriverID16,consIDconsID12,20,20,17,17,17,0,56,,,40,20,01:28.7,215.26,12
